0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
0.1789947,0.2146947,0.2491947,0.2810947,0.3401947,0.4076947,0.4817947,0.5514947,0.5962947,0.6143947,0.6303947,0.6677947,0.6936947,0.7273947,0.7376947,0.7350947,0.7201947,0.7060947,0.7154947,0.7215947,0.7297947,0.6699947,0.6038947,0.5299947,0.4484947,0.3669947,0.2854947,0.2032947,0.07199474,-0.03680526,-0.1423053,-0.1989053,-0.2305053,-0.2554053,-0.2731053,-0.2838053,-0.2884053,-0.2851053,-0.2323053,-0.1679053,-0.1043053,-0.04050526,0.01209474,0.05859474,0.1000947,0.1263947,0.1290947,0.1017947,0.04759474,-0.04180526,-0.1596053,-0.3088053,-0.4844053,-0.6855053,-0.9001053,-1.093105,-1.241305,-1.336105,-1.367205,-1.164105,-1.026105,-0.6965053,-0.6130053,-0.4779053,-0.2689053,-0.06600526,0.08099474,0.2818947,0.3795947,0.2646947,0.2272947,0.02199474,0.09269474,0.1403947,0.1246947,0.1031947,0.1095947,0.02909474,0.008894737,-0.009205263,,,,,,,,,,,,,,,,,,,
0.04139474,0.01709474,0.03389474,0.08019474,0.1387947,0.2091947,0.2757947,0.3370947,0.3945947,0.4336947,0.4598947,0.4753947,0.4513947,0.4511947,0.4370947,0.4167947,0.3990947,0.4110947,0.4379947,0.4759947,0.5193947,0.5670947,0.6193947,0.6304947,0.6420947,0.6425947,0.6452947,0.6243947,0.5872947,0.5442947,0.4957947,0.4461947,0.4251947,0.4123947,0.3921947,0.3571947,0.3042947,0.1637947,0.02799474,-0.1199053,-0.2812053,-0.4420053,-0.6548053,-0.8627053,-1.054105,-1.235505,-1.261705,-1.203605,-1.146505,-1.069405,-0.9731053,-0.8769053,-0.6984053,-0.4770053,-0.2956053,-0.1241053,-0.09160526,-0.06040526,-0.02800526,0.01229474,0.05449474,0.09429474,0.09179474,0.04059474,0.02649474,0.02829474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2805947,0.3383947,0.3952947,0.4449947,0.4651947,0.4831947,0.4973947,0.5116947,0.5258947,0.5187947,0.5115947,0.4853947,0.4565947,0.5144947,0.6000947,0.6883947,0.7128947,0.7374947,0.7619947,0.7468947,0.7230947,0.6937947,0.6591947,0.5331947,0.4019947,0.2734947,0.2114947,0.1515947,0.1038947,0.1061947,0.1200947,0.1385947,0.1642947,0.2024947,0.2567947,0.3194947,0.3853947,0.4491947,0.4778947,0.4701947,0.4289947,0.3471947,0.2156947,0.02879474,-0.2088053,-0.4721053,-0.7344053,-0.9697053,-1.154405,-1.288105,-1.375905,-1.381805,-1.436805,-1.352205,-1.157605,-0.9132053,-0.6811053,-0.4924053,-0.3272053,-0.1445053,-0.04430526,0.03879474,0.1977947,0.2703947,0.2625947,0.2202947,0.1820947,0.1591947,0.1301947,0.05619474,0.04989474,0.01879474,0.009294737,-0.007105263,,,,,,,,,,,,,,,,,,,,,,,,,
0.1398947,0.1724947,0.2073947,0.2398947,0.2724947,0.2948947,0.3173947,0.3397947,0.3622947,0.3688947,0.3755947,0.3810947,0.3979947,0.4148947,0.4317947,0.4486947,0.4836947,0.5656947,0.6744947,0.7389947,0.7668947,0.7697947,0.7442947,0.7155947,0.6830947,0.6463947,0.5865947,0.4776947,0.3403947,0.2473947,0.1893947,0.1637947,0.1539947,0.1532947,0.1717947,0.2018947,0.2388947,0.2780947,0.3232947,0.3856947,0.4620947,0.5288947,0.5913947,0.5999947,0.5521947,0.4489947,0.2933947,0.08219474,-0.1798053,-0.4826053,-0.7907053,-1.068705,-1.311805,-1.471305,-1.563705,-1.526805,-1.438905,-1.328705,-1.185905,-0.8931053,-0.6416053,-0.4285053,-0.2489053,-0.04500526,0.06139474,0.1043947,0.1339947,0.1970947,0.2671947,0.2091947,0.1813947,0.1636947,0.1452947,0.06709474,0.05899474,0.03329474,,,,,,,,,,,,,,,,,,,,,,,
0.09239474,0.1215947,0.1507947,0.1791947,0.2059947,0.2326947,0.2778947,0.3355947,0.3850947,0.4425947,0.4820947,0.5211947,0.5601947,0.5989947,0.6155947,0.6491947,0.6866947,0.7116947,0.7270947,0.7160947,0.7145947,0.7129947,0.7114947,0.6765947,0.6417947,0.5745947,0.4814947,0.3850947,0.2849947,0.2003947,0.1136947,0.02579474,-0.06300526,-0.1192053,-0.1481053,-0.1542053,-0.1553053,-0.1356053,-0.09910526,-0.05760526,-0.01450526,0.03309474,0.08599474,0.1513947,0.2172947,0.2711947,0.3069947,0.2982947,0.2450947,0.1661947,0.06849474,-0.03250526,-0.1839053,-0.3722053,-0.5858053,-0.8022053,-1.001505,-1.167305,-1.266305,-1.409805,-1.347705,-1.234805,-1.161805,-0.9800053,-0.7989053,-0.6207053,-0.4363053,-0.2409053,-0.06550526,0.1377947,0.1719947,0.1455947,0.1964947,0.1618947,0.1466947,0.1418947,0.1287947,0.09789474,0.04989474,0.04199474,,,,,,,,,,,,,,,,,,,
0.1633947,0.2186947,0.2853947,0.3636947,0.4412947,0.5108947,0.5811947,0.6572947,0.6966947,0.7030947,0.7148947,0.7289947,0.7242947,0.7057947,0.7284947,0.7399947,0.7453947,0.7447947,0.7727947,0.7917947,0.7655947,0.7294947,0.6973947,0.6370947,0.5274947,0.4339947,0.3404947,0.2450947,0.1423947,0.07769474,0.04739474,0.02229474,0.004394737,0.02169474,0.06149474,0.1062947,0.1546947,0.2096947,0.2669947,0.3345947,0.4094947,0.4790947,0.5264947,0.5668947,0.5925947,0.6130947,0.4335947,0.1879947,-0.09710526,-0.3943053,-0.6843053,-0.9359053,-1.129305,-1.291605,-1.422905,-1.510205,-1.405705,-1.209905,-0.9792053,-0.6926053,-0.4574053,-0.2777053,-0.1387053,0.03419474,0.1247947,0.1844947,0.2276947,0.2348947,0.2398947,0.1856947,0.1657947,0.1614947,0.1528947,0.07959474,0.05809474,0.02259474,0.008894737,,,,,,,,,,,,,,,,,,,,,,
0.1604947,0.2021947,0.2522947,0.3111947,0.3758947,0.4310947,0.4788947,0.5266947,0.5744947,0.6198947,0.6602947,0.6842947,0.6998947,0.7031947,0.7008947,0.6985947,0.6961947,0.6938947,0.6915947,0.6915947,0.6792947,0.6790947,0.6789947,0.6176947,0.5562947,0.4949947,0.4336947,0.3606947,0.2876947,0.2218947,0.1609947,0.1053947,0.05479474,0.07509474,0.1066947,0.1469947,0.1937947,0.2522947,0.3107947,0.3621947,0.4086947,0.4499947,0.4816947,0.4655947,0.3818947,0.2128947,-0.04810526,-0.3552053,-0.6611053,-0.9426053,-1.177205,-1.371705,-1.519305,-1.601505,-1.581905,-1.568205,-1.469205,-1.324105,-1.180205,-0.9353053,-0.7375053,-0.5523053,-0.3913053,-0.3068053,-0.2680053,-0.1464053,-0.02930526,0.08339474,0.1931947,0.1791947,0.1629947,0.1170947,0.05309474,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3333947,0.3593947,0.4040947,0.4289947,0.4537947,0.4785947,0.5033947,0.5895947,0.6096947,0.6887947,0.7893947,0.8151947,0.7900947,0.7848947,0.7797947,0.7745947,0.7207947,0.5975947,0.5403947,0.3891947,0.2379947,0.1459947,0.08469474,0.03109474,-0.01670526,-0.05390526,-0.02930526,0.009494737,0.04989474,0.09299474,0.1413947,0.2013947,0.2762947,0.3456947,0.3955947,0.4218947,0.4096947,0.3540947,0.2531947,0.1537947,0.04899474,-0.06820526,-0.3325053,-0.5853053,-0.7952053,-0.9640053,-1.080605,-1.148805,-1.173405,-1.197905,-1.155705,-1.100005,-0.9443053,-0.7184053,-0.5487053,-0.4132053,-0.2957053,-0.1300053,0.03569474,0.2013947,0.3002947,0.3216947,0.3707947,0.3325947,0.3238947,0.3192947,0.3056947,0.2323947,0.1558947,0.07949474,0.004794737,-0.005805263,-0.01100526,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4038947,0.4038947,0.4038947,0.4038947,0.4038947,0.4038947,0.4038947,0.4038947,0.4038947,0.4038947,0.4038947,0.4038947,0.4038947,0.4038947,0.3376947,0.2714947,0.2052947,0.1426947,0.08229474,0.02319474,-0.03510526,-0.09350526,-0.1514053,-0.2066053,-0.1915053,-0.1742053,-0.1528053,-0.1314053,-0.1082053,-0.08320526,-0.05470526,-0.01920526,0.02249474,0.06459474,0.1035947,0.1386947,0.1614947,0.1717947,0.1634947,0.1327947,0.07669474,-0.005205263,-0.1080053,-0.2225053,-0.3421053,-0.4586053,-0.5594053,-0.6425053,-0.7034053,-0.7391053,-0.7492053,-0.7337053,-0.7006053,-0.6613053,-0.6244053,-0.5893053,-0.5535053,-0.5199053,-0.4623053,-0.4346053,-0.3960053,-0.3440053,-0.2723053,-0.1687053,-0.05880526,-0.02270526,0.02819474,0.1249947,0.1367947,0.1650947,0.1968947,0.2087947,0.1799947,0.1203947,0.06139474,0.07589474,0.06609474,0.005094737,-0.002505263,-0.001705263,-0.01920526,-0.03650526,-0.03560526,-0.03370526,-0.03280526,-0.03120526,-0.02810526,-0.02670526,-0.02550526,,,,,,,,,,
0.01835035,0.005706281,0.05617734,0.1208834,0.1022881,0.1721038,0.3681989,0.552744,0.6011081,0.3180693,0.7850442,0.5039678,0.3763104,0.09753468,0.02261134,0.06484911,0.1517337,0.1774874,0.1378945,0.0975977,0.04354091,-0.01489464,-0.06472256,-0.1168397,-0.1352737,-0.1257322,-0.1049317,-0.07609026,-0.03981222,0.0106982,0.0859919,0.1446247,0.1949142,0.2333032,0.2856352,0.3195786,0.3795461,0.444432,0.4962641,0.5482949,0.6263665,0.5520881,0.3100054,0.04797964,-0.2189438,-0.5624413,-1.053003,-1.790469,-2.676083,-3.191803,-2.945168,-2.233633,-1.609032,-1.015873,-0.661568,0.4040328,0.5094846,0.6587652,1.547168,-0.5659905,-0.5373739,0.7012039,0.5474423,0.2591762,0.1638896,0.5563115,0.9910877,-0.172492,0.09949233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1481527,0.2694709,0.3692308,0.420562,0.3530985,0.3252548,0.045764,0.07137835,0.1937454,0.1871208,0.2777965,0.708866,1.046389,1.317911,0.2982212,1.033106,0.955065,0.6194401,0.2671746,0.04028751,0.02629812,0.01898401,-0.00226892,-0.02805142,-0.05118481,-0.07872275,-0.1098428,-0.1433363,-0.2057278,-0.2221414,-0.2148341,-0.2056376,-0.1801256,-0.1442125,-0.09512132,-0.04065185,0.03010931,0.09307179,0.1763295,0.2848135,0.4262383,0.5793777,0.6411029,0.5516029,0.3377999,0.06603004,-0.1955954,-0.3762143,-0.5643423,-0.8455429,-1.395796,-2.075958,-2.81659,-3.064136,-2.692646,-1.970443,-1.203161,-0.6327066,0.4962086,1.170563,0.1655287,1.689669,-0.7117575,-0.5952896,0.8520311,0.5714845,0.3427031,0.3539335,0.836609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09658992,0.1159491,0.161113,0.233894,0.3713084,0.395657,0.5071397,0.4658296,0.2265499,-0.03221778,0.2256828,0.05743944,0.05001407,0.5901455,0.8570825,1.236364,0.7134259,0.6273858,0.969984,0.8435042,0.5288032,0.1545662,0.01779624,-0.01012665,-0.03666527,-0.05432829,-0.08347555,-0.08951084,-0.09703829,-0.1039693,-0.1262599,-0.1929939,-0.2348965,-0.2011851,-0.1674737,-0.02241127,-0.004703492,-0.05272417,-0.09536422,-0.07626554,0.01346163,0.1434826,0.2830099,0.4246903,0.5186477,0.5047431,0.4171849,0.2790158,0.2062732,0.1883683,-0.1575341,-0.2511288,-1.06464,-2.069849,-3.071275,-3.466914,-2.96591,-2.219768,-1.324331,0.3346191,0.6269174,1.513127,1.329246,-0.954716,-0.4644874,0.8959029,0.5707792,0.2858467,0.09111567,0.2388052,1.110106,-0.2740009,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1536786,0.1587228,0.177042,0.2472298,0.3986403,0.4363927,0.4863675,0.4816549,0.5197959,0.3438986,0.002435847,0.06675384,0.1599236,0.1468087,0.5382536,0.8896714,1.144959,0.2843966,0.6005099,0.7814036,0.6194141,0.2962763,-0.01567207,-0.07741946,-0.09560365,-0.1261508,-0.1321993,-0.1080346,-0.05735215,-0.04347606,-0.07525837,-0.1283852,-0.2089642,-0.2891396,-0.2961452,-0.3008504,-0.2942133,-0.262732,-0.2058666,-0.1153911,-0.008178685,0.09622639,0.2019277,0.3173221,0.4299981,0.5607452,0.6423499,0.63373,0.5156653,0.3685887,0.2731363,0.0356891,-0.5065808,-1.355645,-2.584495,-3.796606,-4.430606,-3.593759,-2.374456,-1.346135,-0.5307301,1.231503,1.324161,2.059038,0.5922004,-1.368529,-0.3361922,1.076718,0.4512102,0.4526822,1.252413,-0.2747347,0.1648958,0.08095848,-0.00820326,0.06300424,,,,,,,,,,,,,,,,,,,,,,,
0.1315814,0.1306739,0.1375931,0.1417784,0.131925,0.1780013,0.2240776,0.3953216,0.4680719,0.461472,0.4823746,0.4093684,-0.003095502,0.08966309,0.01866463,-0.03360307,0.3629953,0.6298623,0.9901072,0.9189712,0.01296075,0.591091,0.6567438,0.5855533,0.1728109,-0.1129743,-0.1265544,-0.1838178,-0.242771,-0.2534771,-0.2435872,-0.2209655,-0.1868715,-0.1515439,-0.1417937,-0.1463936,-0.1917961,-0.2498523,-0.2826211,-0.2754012,-0.20457,-0.110155,-0.02265621,0.05151836,0.1156163,0.2074954,0.3518408,0.4791159,0.5460906,0.6130653,0.6164032,0.4928153,0.2956736,-0.0290796,-0.5660149,-1.601144,-2.969041,-4.165737,-4.650351,-3.438775,-2.130721,-1.081923,0.8257799,1.866516,1.222421,1.072829,-1.206709,-1.065415,0.576852,0.4722441,0.4141711,0.9186962,0.6378121,-0.04578388,0.1632701,0.05722285,,,,,,,,,,,,,,,,,,,,,,,
0.1284777,0.2113101,0.3134947,0.377362,0.4340552,0.4187266,0.4728748,0.4313831,0.2715056,0.1116281,0.1856744,0.2147632,0.6737943,1.031017,1.168927,0.1833371,0.7985845,0.949129,0.5218851,0.2032346,-0.06968603,-0.04403415,-0.03419195,-0.04187653,-0.06174254,-0.05375572,-0.07282992,-0.08352898,-0.09276078,-0.09545477,-0.1365232,-0.1931745,-0.2409988,-0.2240291,-0.1644768,-0.1082442,-0.007685142,0.06834113,0.1478399,0.2514083,0.3486942,0.4307258,0.4854635,0.5023732,0.4595652,0.3328488,0.1304223,0.02063727,-0.133803,-0.366557,-0.8040612,-1.241565,-2.57002,-3.308052,-3.130606,-2.387851,-1.584248,-0.8273433,-0.3750532,-0.02048518,0.3340828,0.8490174,-0.02077371,1.689388,-0.3194472,-0.6890272,0.6241348,0.7667113,0.5437152,0.9683699,-0.0337497,0.2171505,0.04575502,-0.04684632,0.03725355,0.0941582,0.03376459,-0.002750735,0.06286637,0.07627217,,,,,,,,,,,,,,,,,,,
0.1530699,0.2278811,0.2836172,0.3258918,0.3545196,0.3617015,0.4464107,0.3285953,0.1964383,0.06428123,0.2239311,0.2699295,0.4280334,0.7303421,0.727387,0.3149262,0.6473097,1.208685,0.4786479,0.2352326,-0.02734935,-0.03094028,0.003486869,-0.02636777,-0.04063799,-0.0595731,-0.09520953,-0.1395281,-0.1598321,-0.1898849,-0.2481233,-0.2318168,-0.2259245,-0.2184567,-0.2014214,-0.1843861,-0.1659099,-0.1322644,-0.05932051,0.04792926,0.08297885,0.02003911,-0.09084188,-0.1954906,-0.2849433,-0.3090817,-0.3506257,-0.4997169,-0.6970258,-0.8776051,-1.00419,-1.178719,-1.431442,-1.654637,-1.835581,-1.906689,-1.813887,-1.583639,-1.231758,-0.5976314,-0.5523458,0.2773588,1.882078,0.9491681,0.01242315,-0.1728652,0.7854345,0.3216448,0.3390849,-0.1870763,0.00747712,0.3484533,0.08589809,-0.08031841,,,,,,,,,,,,,,,,,,,,,,,,,
0.145875,0.1362157,0.1726018,0.2742172,0.3342193,0.1870171,0.1235334,0.01695365,0.09795256,0.2434051,-0.214552,-0.185351,-0.3427947,-0.3366451,-0.3900546,-0.385827,-0.2874998,-0.1801453,-0.05937252,-0.002804576,0.007985551,-0.02248826,-0.05201588,-0.07706072,-0.05273998,-0.003457909,0.02250141,0.01598308,-0.008513866,-0.02663545,-0.03803689,-0.05300623,-0.05106061,-0.07645429,-0.1173931,-0.1486621,-0.1976894,-0.2461828,-0.2592676,-0.2560908,-0.2437656,-0.2144482,-0.1679275,-0.08856189,0.02305981,0.2169289,0.3818579,0.4482697,0.3454508,0.1923523,0.03135021,-0.1654626,-0.3453679,-0.6316371,-1.082578,-1.494561,-1.941353,-2.087826,-2.000862,-1.843415,-1.64326,-1.220145,-0.2814117,-0.06071875,0.8641275,2.256233,-0.1637879,-0.6230663,0.1577601,0.8004984,0.1752153,0.183527,0.2163328,0.5046785,0.3127383,-0.02656386,0.1129581,0.09622476,0.09565759,0.07971208,0.07046876,0.08317229,0.06211698,0.05345174,0.03254368,0.03027757,,,,,,,,,,,,,
0.1116646,0.1177132,0.1381767,0.1463823,0.151857,0.1477575,0.163862,0.2293034,0.2654481,0.3802832,0.442373,0.4333287,0.2918143,-0.1244183,-0.01233668,0.102079,0.002499273,0.3731608,0.7326416,1.11375,0.8641386,0.4228207,0.7445199,0.7240271,0.6493378,0.3235481,0.07578261,0.05155558,0.07504861,0.05949957,0.0279987,0.0009739819,-0.05640627,-0.1657258,-0.2516401,-0.2717069,-0.3038627,-0.3065288,-0.2713193,-0.2591043,-0.2059596,-0.1483835,-0.08022316,0.01007709,0.06782821,0.1299815,0.1973648,0.2857961,0.3862804,0.4680642,0.4620238,0.3505504,0.1437851,-0.03943207,-0.1333039,-0.2521641,-0.4969645,-1.033364,-1.703554,-2.453479,-2.872453,-2.819449,-2.296572,-1.647391,-1.055861,-0.5950153,0.2605099,1.545626,0.8762394,1.16109,-0.7643544,-0.4599478,1.067575,0.517082,0.2623134,0.03093019,0.9728372,0.3577707,-0.008431371,,,,,,,,,,,,,,,,,,,,
0.2458595,0.252473,0.2965561,0.3610173,0.4031273,0.2966167,-0.07247546,-0.01405021,0.09448237,-0.00777345,0.2025715,0.4635574,0.7866074,0.9677616,0.2301508,0.5104765,0.5859614,0.599831,0.3230855,0.03910892,-0.02638918,0.01749063,0.0398267,0.02046004,0.006742619,-0.003055325,-0.03930807,-0.07814876,-0.1124607,-0.162806,-0.2092866,-0.2577159,-0.2577712,-0.2194409,-0.1725897,-0.1173339,-0.06184196,0.01196265,0.08860411,0.1437447,0.202972,0.2741593,0.3663993,0.4357548,0.4519821,0.462562,0.3953193,0.2710751,0.07584175,-0.3166326,-0.7844466,-1.517891,-2.371159,-3.233633,-3.577858,-3.096327,-2.172102,-1.321839,-0.6569402,0.2528974,1.768368,0.5294842,1.197077,-0.6925533,-0.7552399,0.4901104,0.6518362,0.3589029,0.3103871,1.504583,-0.4431426,0.3255346,0.1086598,-0.0157152,,,,,,,,,,,,,,,,,,,,,,,,,
0.2850489,0.354818,0.3958669,0.4505449,0.2880348,-0.01549647,0.04903045,0.1472378,0.1247014,0.3235031,0.7084081,1.016249,1.154195,0.3325505,0.9239417,0.8112329,0.6409523,0.2947852,0.07613961,0.0671245,0.06409238,0.04007653,0.009153432,-0.004236462,-0.02657855,-0.0612075,-0.08349238,-0.1198954,-0.2151091,-0.2797103,-0.2695059,-0.2221637,-0.1396003,-0.05052689,0.02240107,0.07295636,0.1311085,0.2146563,0.3111199,0.3938861,0.4493681,0.4379826,0.3631611,0.2142936,0.04695084,-0.05860844,-0.1886802,-0.4080746,-0.8019819,-1.508724,-2.369611,-3.003926,-3.181502,-2.69862,-1.975727,-1.239933,-0.4749467,1.371339,0.9605994,1.505162,0.03954862,-0.8609593,0.07864495,0.7793037,0.4495965,0.3498967,0.1965187,0.8411072,0.08870751,0.14533,0.08482137,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1799274,0.3049762,0.4190132,0.4888036,0.4388009,0.4604552,0.3229834,-0.06859238,-0.04127184,0.03988788,0.05660419,0.5225403,0.7654512,1.025408,0.6342562,0.1399193,0.9387074,0.759221,0.5223779,0.1983292,0.09792676,0.09452387,0.04064594,-0.03057206,-0.0611404,-0.1017138,-0.1463821,-0.2185319,-0.2987976,-0.3001415,-0.3082936,-0.3105781,-0.330161,-0.3025903,-0.2512692,-0.1950219,-0.1277876,-0.078575,-0.03199487,0.027683,0.1219331,0.221315,0.3087718,0.3576989,0.3271294,0.2521854,0.1647285,0.0736876,-0.05981864,-0.2798073,-0.7558185,-1.598864,-2.811778,-3.504759,-3.276709,-2.42688,-1.666293,-0.8485348,-0.344362,1.383856,1.17673,1.422815,-0.1407628,-1.106882,0.1895248,0.912407,0.5019635,0.3788579,0.9940337,-0.01187587,0.07294005,0.0836435,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1668329,0.2290602,0.2674203,0.33506,0.3858622,0.4780683,0.4878564,0.323134,0.01652017,0.2196953,0.2295074,0.3233184,0.7343516,0.9379215,1.155705,0.2910539,0.7166667,0.8696473,0.6181724,0.3067162,0.02129346,-0.0003585832,0.03424997,0.02502042,0.01237013,0.005673854,-0.005620625,-0.04815574,-0.1077429,-0.1633877,-0.2144384,-0.2450144,-0.2501958,-0.2349284,-0.1988871,-0.1289674,-0.03992857,0.0325653,0.07458689,0.1154808,0.181437,0.2576463,0.3182964,0.3498731,0.3558346,0.3986285,0.2760986,0.1064227,-0.09166458,-0.3340207,-0.6532824,-1.274752,-2.126021,-3.064875,-3.525322,-3.094312,-2.249018,-1.379534,-0.7364418,0.7725532,1.236861,1.065564,0.827059,-1.049822,-0.4240584,0.8277691,0.4119156,0.4422423,1.121801,0.168605,0.06432242,0.05485059,0.07927391,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1054244,0.120623,0.1118284,0.1250754,0.1659066,0.2844284,0.4045897,0.4274713,0.3921147,0.459919,0.4531476,0.06035858,0.0420247,0.1705362,0.1171034,0.5404157,0.810705,1.000951,0.5251325,0.3189988,1.001321,0.6728325,0.2955636,0.004519433,-0.01066149,-0.000675511,-0.04439462,-0.0330723,-0.01748441,-0.03014194,-0.08673415,-0.1401398,-0.2326246,-0.3147831,-0.3153649,-0.3439297,-0.3375244,-0.3038748,-0.2725692,-0.2182231,-0.1508748,-0.08289727,-0.007347718,0.05862211,0.07850311,0.06679921,0.02451546,-0.01078549,-0.09071309,-0.2339493,-0.3314265,-0.3554399,-0.4189615,-0.615114,-0.9216952,-1.272341,-1.622587,-1.979436,-2.167895,-2.031425,-1.588405,-1.629805,-1.334859,0.6631359,2.257599,0.3594326,-1.121298,0.270057,0.7484807,0.1050825,-0.08036786,0.3960728,1.275814,-0.4908664,0.2810881,0.2408661,-0.009173214,0.02657182,,,,,,,,,,,,,,,,,,,,,
0.05992062,0.03701279,0.0263432,0.04279785,0.05609699,0.04219438,0.08791407,0.2587283,0.2491315,0.1677693,0.214573,0.2341802,0.1997801,0.1387962,0.03677122,0.01344368,-0.03129708,-0.1214946,-0.1507958,-0.1711173,-0.1766309,-0.1473637,-0.1146926,-0.09063702,-0.09751174,-0.09156241,-0.09766531,-0.09261955,-0.08476039,-0.06113408,-0.0425163,-0.04137657,-0.04368184,-0.03904743,-0.03590824,-0.02752168,-0.04850183,-0.1129745,-0.2013904,-0.2889494,-0.3443933,-0.3522236,-0.3641937,-0.3804936,-0.378807,-0.3817812,-0.3783466,-0.3625491,-0.3705712,-0.3935196,-0.4271837,-0.4679033,-0.504135,-0.5308921,-0.5253078,-0.3514068,0.5321173,0.2064289,-0.6009705,-0.515657,-0.08755146,0.1111531,0.2607401,0.2618134,0.07025503,-0.07394946,-0.09772578,-0.06684836,-0.03046938,0.05548465,0.04022949,0.004163348,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.07929851,0.1023924,0.1292057,0.1447877,0.1364237,0.1562373,0.1434991,0.1175148,0.10869,0.08347731,0.1077968,0.1680043,0.2521114,0.2988442,0.3844841,0.1789123,-0.02958322,0.06014895,0.04602507,0.01088677,0.0517057,0.09737706,0.119124,0.1443591,0.1625378,0.197895,0.2413815,0.257221,0.2455452,0.2196984,0.1877434,0.1559351,0.1206105,0.09470663,0.06084756,0.02744747,-0.01376079,-0.08360717,-0.1639855,-0.2183551,-0.2794946,-0.3264896,-0.380155,-0.4555552,-0.5675036,-0.6361731,-0.6933387,-0.7475216,-0.7923681,-0.8585262,-0.8967752,-1.000755,-1.123524,-1.226235,-0.2062734,1.034744,0.8218355,0.4618026,0.4669634,0.06498017,0.04475022,-0.020371,0.1111936,0.06351636,-0.03549951,-0.03742922,0.03740367,0.05364429,0.03132831,0.003212691,-0.02468124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.002115884,0.01207443,-0.02075921,-0.05191735,-0.03299325,-0.02145924,-0.007063703,-0.0105337,0.03253463,0.06263339,-0.01183781,-0.05217554,-0.08652529,0.1608156,0.2020773,0.3691159,0.4699181,0.3957253,0.2205789,0.0943327,0.15924,0.1324859,-0.2143281,-0.4059594,-0.4482584,-0.4118822,-0.3545816,-0.3194622,-0.2918593,-0.2630011,-0.2448349,-0.2594273,-0.2722291,-0.2634926,-0.260931,-0.1954554,-0.08912455,-0.007498816,0.03851853,0.09598137,0.1524308,0.2267622,0.2874647,0.3227596,0.3616794,0.3942385,0.4037734,0.3372764,0.1985555,-0.05031874,-0.3491245,-0.614056,-0.9135825,-1.161801,-1.370417,-1.686238,-2.010558,-2.164412,-2.087414,-1.869616,-1.540223,-0.09614907,1.727819,0.7625869,-0.7014947,0.5472336,0.8548399,-0.2072962,-0.0186798,0.1185008,0.2550794,0.09018082,-0.03280012,0.009984728,0.05154214,-0.002269609,-0.03224029,-0.01643765,-0.007376858,,,,,,,,,,,,,,,,,,,,
-0.05427299,-0.06357536,-0.07892963,-0.09207112,-0.09921209,-0.1012243,-0.05410505,-0.01116653,-0.07143563,-0.055256,-0.02100057,-0.03420692,0.001436549,0.02377384,0.0001429374,-0.04043116,0.1417984,0.3091641,0.4831434,0.7214556,0.6539466,0.4543894,0.2258142,0.3671949,0.2217064,-0.1183088,-0.295984,-0.3283786,-0.2900951,-0.2595781,-0.2345351,-0.1785075,-0.1276783,-0.1119017,-0.1261702,-0.1321747,-0.1328098,-0.0853517,0.01825901,0.1063819,0.1985028,0.2190552,0.2104851,0.2211259,0.2819162,0.3749652,0.4260337,0.480419,0.5770773,0.6681583,0.6539923,0.491619,0.1916221,-0.233593,-0.6254334,-1.05539,-1.438328,-1.86462,-2.193626,-2.306312,-2.187711,-1.887293,-1.447248,-1.08085,-0.3671147,1.739475,3.204719,-0.2089917,-1.752003,0.4591914,1.37212,0.1396293,0.3558312,0.2437977,0.1800242,0.0268648,0.02176704,0.02531178,-0.0249534,,,,,,,,,,,,,,,,,,,,
